school_,city_,countystate_territory_,university_,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,american_indian_enr,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,intl_enr,pacific_islander_adm,pacific_islander_app,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled,pct_accepted,pct_enrolled
TENNYSON HIGH SCHOOL,Hayward,Alameda,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,61.54,0.0
TENNYSON HIGH SCHOOL,Hayward,Alameda,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,66.67,0.0
TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,3.0,64.0,5.0,3.0,7.81,4.69
TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Davis,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,0.0,80.0,17.0,0.0,21.25,0.0
TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,57.0,3.0,0.0,5.26,0.0
TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Los Angeles,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,69.0,0.0,0.0,0.0,0.0
TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Merced,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,20.0,0.0,153.85,0.0
TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,7.0,0.0,100.0,0.0
TERRA LINDA HIGH SCHOOL,San Rafael,Marin,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,55.0,7.0,0.0,12.73,0.0
TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.0,74.0,20.0,3.0,27.03,4.05
TERRA LINDA HIGH SCHOOL,San Rafael,Marin,Santa Cruz,3.0,6.0,0.0,0.0,0.0,0.0,8.0,9.0,3.0,0.0,0.0,0.0,12.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,4.0,64.0,45.0,12.0,70.31,18.75
TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,18.0,4.0,0.0,22.22,0.0
TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Davis,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,5.0,0.0,21.74,0.0
TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,18.0,7.0,0.0,38.89,0.0
TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0
TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Merced,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,inf,
TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,inf,
TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,18.0,10.0,0.0,55.56,0.0
TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,23.0,12.0,0.0,52.17,0.0
TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,24.0,17.0,0.0,70.83,0.0
TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Berkeley,0.0,6.0,0.0,0.0,0.0,0.0,6.0,37.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,0.0,91.0,12.0,3.0,13.19,3.3
TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Davis,0.0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,81.0,18.0,0.0,22.22,0.0
TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Irvine,0.0,7.0,0.0,0.0,0.0,0.0,18.0,48.0,10.0,4.0,6.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,44.0,0.0,120.0,35.0,10.0,29.17,8.33
TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Los Angeles,0.0,7.0,0.0,0.0,0.0,0.0,4.0,48.0,0.0,4.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,54.0,0.0,133.0,12.0,0.0,9.02,0.0
TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Merced,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,12.0,19.0,0.0,158.33,0.0
TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Riverside,3.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,8.0,3.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,5.0,55.0,52.0,13.0,94.55,23.64
TESORO HIGH SCHOOL,Rancho San Margarit,Orange,San Diego,0.0,6.0,0.0,0.0,0.0,0.0,12.0,50.0,4.0,5.0,9.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,68.0,0.0,150.0,25.0,4.0,16.67,2.67
TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Santa Barbara,0.0,5.0,0.0,0.0,0.0,0.0,20.0,44.0,3.0,5.0,9.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,0.0,134.0,38.0,3.0,28.36,2.24
TESORO HIGH SCHOOL,Rancho San Margarit,Orange,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,0.0,3.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,0.0,69.0,39.0,0.0,56.52,0.0
THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,18.75,0.0
THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Davis,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,14.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,3.0,64.52,9.68
THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,0.0,21.43,0.0
THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,13.04,0.0
THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Merced,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,23.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,8.0,93.55,25.81
THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,55.56,0.0
THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,0.0,76.47,0.0
THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,44.44,0.0
THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,52.38,0.0
THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,8.0,0.0,12.7,0.0
THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,17.0,0.0,40.48,0.0
THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,99.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,21.0,3.0,21.21,3.03
THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.0,7.0,11.0,7.0
THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,36.0,0.0,92.31,0.0
THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,57.0,5.0,71.25,6.25
THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,75.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,35.0,12.0,46.67,16.0
THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,68.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,19.0,5.0,27.94,7.35
THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,57.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,32.0,5.0,56.14,8.77
THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0
THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,28.0,17.0,0.0,60.71,0.0
THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,24.0,0.0,0.0,0.0,0.0
THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,19.0,3.0,118.75,18.75
THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,19.0,10.0,0.0,52.63,0.0
THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,26.0,14.0,3.0,53.85,11.54
THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,21.0,12.0,0.0,57.14,0.0
THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,33.33,0.0
THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,21.74,0.0
THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,90.91,0.0
THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,5.0,63.64,22.73
THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,27.27,0.0
THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,35.71,0.0
THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,Berkeley,0.0,5.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,48.0,8.0,0.0,16.67,0.0
THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,Davis,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,0.0,44.0,17.0,0.0,38.64,0.0
THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,62.0,4.0,0.0,6.45,0.0
THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,Los Angeles,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,70.0,4.0,3.0,5.71,4.29
THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,100.0,0.0
THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,12.0,9.0,0.0,75.0,0.0
THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,San Diego,0.0,5.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,0.0,63.0,15.0,0.0,23.81,0.0
THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,Santa Barbara,0.0,6.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,71.0,17.0,0.0,23.94,0.0
THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,24.0,14.0,0.0,58.33,0.0
THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,Davis,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,80.0,0.0
THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,inf,
THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,140.0,0.0
TOKAY HIGH SCHOOL,Lodi,San Joaquin,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0
TOKAY HIGH SCHOOL,Lodi,San Joaquin,Davis,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,41.0,14.0,6.0,34.15,14.63
TOKAY HIGH SCHOOL,Lodi,San Joaquin,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,15.79,0.0
TOKAY HIGH SCHOOL,Lodi,San Joaquin,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0
TOKAY HIGH SCHOOL,Lodi,San Joaquin,Merced,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,17.0,0.0,113.33,0.0
TOKAY HIGH SCHOOL,Lodi,San Joaquin,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,28.0,8.0,0.0,28.57,0.0
TOKAY HIGH SCHOOL,Lodi,San Joaquin,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,17.0,12.0,0.0,70.59,0.0
TOKAY HIGH SCHOOL,Lodi,San Joaquin,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,12.0,0.0,100.0,0.0
TOMALES HIGH SCHOOL,Tomales,Marin,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,inf,
TORRANCE HIGH SCHOOL,Torrance,Los Angeles,Berkeley,0.0,6.0,0.0,0.0,0.0,0.0,6.0,38.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,69.0,6.0,4.0,8.7,5.8
TORRANCE HIGH SCHOOL,Torrance,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,41.0,14.0,0.0,34.15,0.0
TORRANCE HIGH SCHOOL,Torrance,Los Angeles,Irvine,0.0,8.0,0.0,0.0,0.0,0.0,22.0,74.0,7.0,0.0,0.0,0.0,5.0,34.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,14.0,0.0,135.0,33.0,7.0,24.44,5.19
TORRANCE HIGH SCHOOL,Torrance,Los Angeles,Los Angeles,0.0,10.0,0.0,0.0,0.0,0.0,7.0,66.0,5.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,123.0,7.0,5.0,5.69,4.07
TORRANCE HIGH SCHOOL,Torrance,Los Angeles,Merced,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,inf,
TORRANCE HIGH SCHOOL,Torrance,Los Angeles,Riverside,4.0,0.0,0.0,0.0,0.0,0.0,44.0,50.0,10.0,0.0,0.0,0.0,11.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,70.0,68.0,10.0,97.14,14.29
